level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
10,11,7.0,0.0,26.0,52,23.625,19.652,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.55'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.8'}]","[91, 118, 120, 128, 36, 38, 215, 218]",True,104010.0,34.964999999999996,9.384,,,,,,,,,,,0.43333333333333335,,,,,,,,,,,Real Madrid,Mallorca,22.0,Antonio Rudiger,DC,True,8.395144325654755,0.0,-42.159813101425726,A. Rudiger,1.0,Mallorca
11,12,10.0,0.0,27.0,51,74.97000000000001,53.516000000000005,0.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[91],True,106596.0,,,,,,,,,,,,,0.45,,,,,,,,,,,Mallorca,Real Madrid,10.0,Sergi Darder,MC,True,0.0,0.0,,S. Darder,1.0,Mallorca
12,13,11.0,0.0,28.0,51,78.54,50.048,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '88.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.23'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.9'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,391562.0,93.03,53.38,,,,,,,,,,,0.4666666666666667,,,,9.0,5.0,10.0,6.0,0.02855202,0.04066992,0.012117899999999997,Mallorca,Real Madrid,12.0,Samu Costa,MC,True,8.167627191757223,0.0,12.950135639539893,S. Costa,1.0,Mallorca
13,14,11.5,0.0,29.5,51,93.03,53.38,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,254352.0,96.28500000000001,56.57600000000001,,,,,,12.0,,,,,0.49166666666666664,,,,10.0,6.0,11.0,6.0,0.04066992,0.04647721,0.00580729,Mallorca,Real Madrid,7.0,Vedat Muriqi,FW,True,0.0,-1.4211164530650713,44.47599492462653,V. Muriqi,1.0,Mallorca
14,15,12.0,0.0,31.0,51,96.28500000000001,56.57600000000001,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.78'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '8'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 2, 'displayName': 'Cross'}}]","[91, 126, 36, 38, 217, 218]",True,254352.0,96.495,53.312000000000005,,,,,,,,,,,0.5166666666666666,,,,,,,,,,,Mallorca,Real Madrid,7.0,Vedat Muriqi,FW,True,3.0978744205385453,0.0,-86.31876444089862,V. Muriqi,1.0,Mallorca
15,16,8.0,0.0,31.0,52,11.025,12.988000000000001,0.0,FirstHalf,Clearance,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '12'}, {'type': {'value': 185, 'displayName': 'BlockedCross'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 59]",True,104010.0,,,,,,,,,,,,,0.5166666666666666,,,,,,,,,,,Real Madrid,Mallorca,22.0,Antonio Rudiger,DC,True,0.0,0.0,,A. Rudiger,1.0,Mallorca
16,17,9.0,0.0,32.0,52,10.08,13.668000000000003,0.0,FirstHalf,CornerAwarded,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '13'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[122],False,104010.0,,,,,,,,,,,,,0.5333333333333333,,,,,,,,,,,Real Madrid,Mallorca,22.0,Antonio Rudiger,DC,True,0.0,0.0,,A. Rudiger,1.0,Mallorca
17,18,13.0,0.0,32.0,51,94.92000000000002,54.33200000000001,0.0,FirstHalf,CornerAwarded,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}]",[122],False,254352.0,,,,,,,,,,,,,0.5333333333333333,,,,,,,,,,,Mallorca,Real Madrid,7.0,Vedat Muriqi,FW,True,0.0,0.0,,V. Muriqi,1.0,Mallorca
18,19,14.0,1.0,29.0,51,104.47500000000001,67.66000000000001,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.65'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 205, 31, 32, 34, 35, 38, 217, 218]",True,6227.0,84.315,56.440000000000005,,,,,,,,,,,1.4833333333333334,,,,,,,,,,,Mallorca,Real Madrid,14.0,Dani Rodriguez,FWL,True,3.1448734192626056,0.0,-150.9019790518096,D. Rodriguez,1.0,Mallorca
19,20,15.0,1.0,31.0,51,84.63,56.57600000000001,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '10'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.33'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '95.3'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.8'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.0'}]","[91, 124, 126, 36, 38, 217, 218]",True,135098.0,100.065,34.68,,,,,,,,,,,1.5166666666666666,,,,,,,,,,,Mallorca,Real Madrid,22.0,Johan Mojica,DL,True,25.42581566772859,0.0,-54.81910003943813,J. Mojica,1.0,Mallorca
20,21,10.0,1.0,34.0,52,4.515,29.376000000000005,1.0,FirstHalf,Punch,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.92'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.5'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '15'}]","[91, 95, 206, 215]",True,73798.0,27.825000000000003,20.604000000000003,,,,,,,,,,,1.5666666666666667,,,,,,,,,,,Real Madrid,Mallorca,1.0,Thibaut Courtois,GK,True,0.0,0.0,-20.62228121782299,T. Courtois,1.0,Mallorca
21,22,16.0,1.0,36.0,51,77.7,43.044000000000004,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '82.1'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.23'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.1'}]","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,106596.0,86.205,28.220000000000002,,,,,,,,,,,1.6,,,,9.0,5.0,9.0,3.0,0.02855202,0.03511326,0.0065612399999999994,Mallorca,Real Madrid,10.0,Sergi Darder,MC,True,9.095384127295006,0.0,-60.155736481308196,S. Darder,1.0,Mallorca
22,23,17.0,1.0,39.0,51,84.84,30.192,1.0,FirstHalf,Aerial,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '11'}]","[197, 199]",False,294006.0,,,,,,,,,,,,,1.65,,,,,,,,,,,Mallorca,Real Madrid,21.0,Antonio Raillo,DC,True,0.0,0.0,,A. Raillo,1.0,Mallorca
23,24,11.0,1.0,39.0,52,20.16,37.80800000000001,1.0,FirstHalf,Aerial,Unsuccessful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '17'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[198, 200]",False,379868.0,,,,,,,,,,,,,1.65,,,,,,,,,,,Real Madrid,Mallorca,5.0,Jude Bellingham,MC,True,0.0,0.0,,J. Bellingham,1.0,Mallorca
24,25,18.0,1.0,40.0,51,85.67999999999999,27.404,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.97'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '86.6'}]","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,294006.0,90.92999999999999,35.088,,,,,,,,,,,1.6666666666666665,,,,9.0,3.0,10.0,4.0,0.03511326,0.10805102,0.07293775999999999,Mallorca,Real Madrid,21.0,Antonio Raillo,DC,True,6.302932557722739,0.0,55.65763031185944,A. Raillo,1.0,Mallorca
25,26,18.5,1.0,42.5,51,90.92999999999999,35.088,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,254352.0,81.69,35.836000000000006,,,,,,19.0,,,,,1.7083333333333333,,,,10.0,4.0,9.0,4.0,0.10805102,0.03511326,-0.07293775999999999,Mallorca,Real Madrid,7.0,Vedat Muriqi,FW,True,0.0,-9.270190451492839,175.37186246226764,V. Muriqi,1.0,Mallorca
26,27,19.0,1.0,45.0,51,81.69,35.836000000000006,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.24'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.2'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,254352.0,69.09,51.68000000000001,,,,,,,,,,,1.75,,,,9.0,4.0,7.0,6.0,0.03511326,0.01870347,-0.01640979,Mallorca,Real Madrid,7.0,Vedat Muriqi,FW,True,-16.64417856152726,0.0,128.49360587273196,V. Muriqi,1.0,Mallorca
27,28,19.5,1.0,48.5,51,69.09,51.68000000000001,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,135098.0,78.22500000000001,64.396,,,,,,20.0,,,,,1.8083333333333333,,,,7.0,6.0,9.0,7.0,0.01870347,0.02756312,0.00885965,Mallorca,Real Madrid,22.0,Johan Mojica,DL,True,0.0,-0.4806322825660061,54.30705177860497,J. Mojica,1.0,Mallorca
28,29,20.0,1.0,52.0,51,78.22500000000001,64.396,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.52'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.6'}]","[91, 117, 30, 35, 38, 216, 218]",True,135098.0,49.35,52.768,,,,,,,,,,,1.8666666666666667,,,,9.0,7.0,5.0,6.0,0.02756312,0.0138454,-0.01371772,Mallorca,Real Madrid,22.0,Johan Mojica,DL,True,-18.22254755192847,0.0,-158.06528990878758,J. Mojica,1.0,Mallorca
29,30,20.5,1.0,56.5,51,49.35,52.768,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,115996.0,44.625,45.492000000000004,,,,,,21.0,,,,,1.9416666666666667,,,,5.0,6.0,5.0,5.0,0.0138454,0.01429128,0.0004458799999999992,Mallorca,Real Madrid,5.0,Omar Mascarell,MC,True,0.0,-2.7294314034739244,-122.99950345763897,O. Mascarell,1.0,Mallorca
30,31,21.0,2.0,1.0,51,44.625,45.492000000000004,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.55'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.5'}]","[91, 117, 30, 35, 38, 216, 218]",True,115996.0,40.11000000000001,17.34,,,,,,,,,,,2.0166666666666666,,,,5.0,5.0,4.0,2.0,0.01429128,0.01269174,-0.00159954,Mallorca,Real Madrid,5.0,Omar Mascarell,MC,True,-5.53555105766052,0.0,-99.11146935762773,O. Mascarell,1.0,Mallorca
31,32,22.0,2.0,4.0,51,40.11000000000001,17.952,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.72'}]","[91, 117, 30, 36, 37, 216, 218]",True,142387.0,49.665,26.384,,,,,,,,,,,2.066666666666667,,,,4.0,2.0,5.0,3.0,0.01269174,0.01484598,0.00215424,Mallorca,Real Madrid,24.0,Martin Valjent,DC,True,10.988319945045546,0.0,41.427433583776626,M. Valjent,1.0,Mallorca
32,33,22.5,2.0,6.5,51,49.665,26.384,2.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,391562.0,55.964999999999996,30.668000000000003,,,,,,23.0,,,,,2.1083333333333334,,,,5.0,3.0,6.0,3.0,0.01484598,0.01689528,0.0020492999999999987,Mallorca,Real Madrid,12.0,Samu Costa,MC,True,0.0,6.708576212005816,34.21570213243743,S. Costa,1.0,Mallorca
33,34,23.0,2.0,9.0,51,55.964999999999996,30.668000000000003,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.32'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.7'}]","[91, 117, 30, 35, 37, 216, 218]",True,391562.0,41.160000000000004,46.71600000000001,,,,,,,,,,,2.15,,,,6.0,3.0,4.0,5.0,0.01689528,0.01269174,-0.004203539999999999,Mallorca,Real Madrid,12.0,Samu Costa,MC,True,-15.946026323719984,0.0,132.69292582384597,S. Costa,1.0,Mallorca
34,35,24.0,2.0,11.0,51,41.160000000000004,46.71600000000001,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.41'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.8'}]","[91, 117, 30, 36, 37, 216, 218]",True,294006.0,43.260000000000005,59.29600000000001,,,,,,,,,,,2.183333333333333,,,,4.0,5.0,4.0,7.0,0.01269174,0.01126267,-0.0014290699999999993,Mallorca,Real Madrid,21.0,Antonio Raillo,DC,True,-1.6270720878911078,0.0,80.52290703192183,A. Raillo,1.0,Mallorca
35,36,25.0,2.0,15.0,51,43.260000000000005,61.336000000000006,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.17'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.4'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,135098.0,64.155,64.87200000000001,,,,,,,,,,,2.25,,,,4.0,7.0,7.0,7.0,0.01126267,0.0174506,0.0061879299999999995,Mallorca,Real Madrid,22.0,Johan Mojica,DL,True,16.32143822872191,0.0,9.604999098220892,J. Mojica,1.0,Mallorca
36,37,26.0,2.0,16.0,51,64.155,64.87200000000001,2.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.07'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.3'}]","[91, 120, 29, 36, 38, 216, 218]",True,6227.0,65.31,61.81200000000001,,,,,,,,,,,2.2666666666666666,,,,,,,,,,,Mallorca,Real Madrid,14.0,Dani Rodriguez,FWL,True,2.735099303492099,0.0,-69.32093665595026,D. Rodriguez,1.0,Mallorca
37,38,13.0,2.0,18.0,52,48.510000000000005,10.268,2.0,FirstHalf,BallRecovery,Successful,[],[93],False,344644.0,,,,,,,,,,,,,2.3,,,,,,,,,,,Real Madrid,Mallorca,8.0,Federico Valverde,MC,True,0.0,0.0,,F. Valverde,1.0,Mallorca
38,39,14.0,2.0,19.0,52,48.510000000000005,10.268,2.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,344644.0,,,,,,,,,,,,,2.3166666666666664,,,,,,,,,,,Real Madrid,Mallorca,8.0,Federico Valverde,MC,True,0.0,0.0,,F. Valverde,1.0,Mallorca
39,40,27.0,2.0,20.0,51,61.635000000000005,64.87200000000001,2.0,FirstHalf,BallRecovery,Successful,[],[93],False,115996.0,,,,,,,,,,,,,2.3333333333333335,,,,,,,,,,,Mallorca,Real Madrid,5.0,Omar Mascarell,MC,True,0.0,0.0,,O. Mascarell,1.0,Mallorca
