level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
10,11,8.0,0.0,13.0,64,98.49,25.636000000000003,0.0,FirstHalf,CornerAwarded,Successful,"[{'type': {'value': 75, 'displayName': 'MissRight'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[122],False,372331.0,,,,,,,,,,,,,0.21666666666666667,,,,,,,,,,,Rayo Vallecano,Real Sociedad,2.0,Andrei Ratiu,DR,True,0.0,0.0,,A. Ratiu,1.0,Rayo Vallecano
11,12,9.0,0.0,37.0,64,104.47500000000001,0.34,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.59'}]","[91, 119, 117, 30, 205, 31, 32, 34, 35, 37, 217, 218]",True,236575.0,80.745,15.096,,,,,,,,,,,0.6166666666666667,,,,,,,,,,,Rayo Vallecano,Real Sociedad,17.0,Unai Lopez,MC,True,2.91240720310045,0.0,148.12545663453415,U. Lopez,1.0,Rayo Vallecano
12,13,10.0,0.0,39.0,64,80.745,15.096,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.91'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,422959.0,91.98,10.744000000000002,,,,,,,,,,,0.65,,,,9.0,1.0,10.0,1.0,0.02953272,0.04066992,0.0111372,Rayo Vallecano,Real Sociedad,7.0,Isi Palazon,FW,True,4.099070867614362,0.0,-21.17442109815401,I. Palazon,1.0,Rayo Vallecano
13,14,11.0,0.0,42.0,64,92.19,10.948000000000002,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.63'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.0'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 117, 30, 123, 205, 40, 46, 35, 37, 217, 218]",True,236575.0,76.65,19.584000000000003,,,,,,,,,,,0.7,,,,10.0,1.0,8.0,2.0,0.04066992,0.0241224,-0.01654752,Rayo Vallecano,Real Sociedad,17.0,Unai Lopez,MC,True,-5.43261289642351,0.0,150.9378833424633,U. Lopez,1.0,Rayo Vallecano
14,15,12.0,0.0,44.0,64,76.44,20.400000000000002,0.0,FirstHalf,SavedShot,Successful,"[{'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '11'}, {'type': {'value': 25, 'displayName': 'FromCorner'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '6'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '19'}, {'type': {'value': 82, 'displayName': 'Blocked'}}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '86.4'}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '50.1'}, {'type': {'value': 18, 'displayName': 'OutOfBoxCentre'}}, {'type': {'value': 215, 'displayName': 'IndividualPlay'}}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 78, 'displayName': 'LowCentre'}}, {'type': {'value': 328, 'displayName': 'FirstTouch'}}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '40.1'}]","[91, 10, 2, 5, 11, 13]",True,422959.0,,,86.4,40.1,19.0,34.068000000000005,True,11.0,236575.0,,,,0.7333333333333333,,,,,,,,,,,Rayo Vallecano,Real Sociedad,7.0,Isi Palazon,FW,True,0.0,0.0,,I. Palazon,1.0,Rayo Vallecano
15,16,6.0,0.0,44.0,68,13.020000000000001,40.868,0.0,FirstHalf,Save,Successful,"[{'type': {'value': 94, 'displayName': 'OutfielderBlock'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '12'}]","[91, 58]",True,395234.0,,,,,,,,,,,,,0.7333333333333333,,,,,,,,,,,Real Sociedad,Rayo Vallecano,12.0,Javi Lopez,DL,True,0.0,0.0,,J. Lopez,2.0,Real Sociedad
16,17,13.0,0.0,47.0,64,70.35000000000001,36.652,0.0,FirstHalf,MissedShots,Successful,"[{'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 328, 'displayName': 'FirstTouch'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '37.5'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '68.1'}, {'type': {'value': 25, 'displayName': 'FromCorner'}}, {'type': {'value': 215, 'displayName': 'IndividualPlay'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 19, 'displayName': 'ThirtyFivePlusCentre'}}, {'type': {'value': 108, 'displayName': 'Volley'}}]","[91, 7, 10, 2, 5, 13]",True,143655.0,,,,,37.5,46.308,True,,,,,,0.7833333333333333,,,,,,,,,,,Rayo Vallecano,Real Sociedad,22.0,Alfonso Espino,DL,True,0.0,0.0,,A. Espino,2.0,Real Sociedad
17,18,9.0,1.0,21.0,68,3.1500000000000004,36.856,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '9.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.06'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.0'}]","[91, 117, 30, 36, 38, 215, 218]",True,270504.0,9.870000000000001,18.02,,,,,,,,,,,1.35,,,,0.0,4.0,0.0,2.0,0.00941056,0.0088799,-0.0005306600000000005,Real Sociedad,Rayo Vallecano,1.0,Alex Remiro,GK,True,5.427206425993106,0.0,-70.36544772347415,A. Remiro,2.0,Real Sociedad
18,19,9.5,1.0,23.0,68,9.870000000000001,18.02,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,256864.0,11.97,10.200000000000001,,,,,,10.0,,,,,1.3833333333333333,,,,1.0,2.0,1.0,1.0,0.00977745,0.00878589,-0.0009915600000000007,Real Sociedad,Rayo Vallecano,6.0,Aritz Elustondo,DC,True,0.0,0.43668163207188115,-74.96830391476381,A. Elustondo,2.0,Real Sociedad
19,20,10.0,1.0,25.0,68,11.97,10.200000000000001,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.99'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.1'}]","[91, 117, 30, 36, 38, 215, 218]",True,256864.0,13.125,6.188000000000001,,,,,,,,,,,1.4166666666666667,,,,1.0,1.0,1.0,0.0,0.00878589,0.00779616,-0.0009897299999999994,Real Sociedad,Rayo Vallecano,6.0,Aritz Elustondo,DC,True,0.0338401381326463,0.0,-73.93961305289398,A. Elustondo,2.0,Real Sociedad
20,21,11.0,1.0,27.0,68,13.125,6.188000000000001,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.42'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.8'}]","[91, 117, 30, 36, 37, 215, 218]",True,289018.0,23.205000000000002,10.744000000000002,,,,,,,,,,,1.45,,,,1.0,0.0,2.0,1.0,0.00779616,0.00942382,0.0016276599999999995,Real Sociedad,Rayo Vallecano,18.0,Hamari Traore,DR,True,10.955470327408065,0.0,24.322213220534955,H. Traore,2.0,Real Sociedad
21,22,12.0,1.0,28.0,68,23.205000000000002,10.744000000000002,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.08'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.1'}]","[91, 118, 120, 29, 36, 38, 216, 218]",True,401173.0,42.42,6.868,,,,,,,,,,,1.4666666666666668,,,,,,,,,,,Real Sociedad,Rayo Vallecano,15.0,Urko Gonzalez,MC,True,16.828319255126985,0.0,-11.404516770644882,U. Gonzalez,2.0,Real Sociedad
22,23,15.0,1.0,35.0,64,63.63,60.248,1.0,FirstHalf,Foul,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '13'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 13, 'displayName': 'Foul'}}]","[91, 63]",True,143655.0,,,,,,,,,,,,,1.5833333333333335,,,,,,,,,,,Rayo Vallecano,Real Sociedad,22.0,Alfonso Espino,DL,True,0.0,0.0,,A. Espino,2.0,Real Sociedad
23,24,13.0,1.0,35.0,68,41.37,7.752000000000001,1.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '15'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[64],False,377285.0,,,,,,,,,,,,,1.5833333333333335,,,,,,,,,,,Real Sociedad,Rayo Vallecano,14.0,Takefusa Kubo,FWR,True,0.0,0.0,,T. Kubo,2.0,Real Sociedad
24,25,16.0,1.0,55.0,64,73.605,62.49200000000001,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.23'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '86.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.0'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 124, 126, 36, 38, 217, 218]",True,135572.0,90.72000000000001,32.64,,,,,,,,,,,1.9166666666666665,,,,,,,,,,,Rayo Vallecano,Real Sociedad,21.0,Adri Embarba,ML,True,28.05161158216155,0.0,-60.173127206504454,A. Embarba,2.0,Real Sociedad
25,26,14.0,1.0,58.0,68,15.33,38.760000000000005,1.0,FirstHalf,Clearance,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '7.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.46'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 94, 95, 215]",True,395320.0,7.5600000000000005,8.296,,,,,,,,,,,1.9666666666666668,,,,,,,,,,,Real Sociedad,Rayo Vallecano,20.0,Jon Pacheco,DC,True,0.0,0.0,-104.30851858637035,J. Pacheco,2.0,Real Sociedad
26,27,14.5,2.0,2.0,68,7.5600000000000005,8.296,2.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,377285.0,11.13,2.176,,,,,,15.0,,,,,2.033333333333333,,,,0.0,0.0,0.0,0.0,0.00638303,0.00638303,0.0,Real Sociedad,Rayo Vallecano,14.0,Takefusa Kubo,FWR,True,0.0,1.655428207321762,-59.74356283647073,T. Kubo,2.0,Real Sociedad
27,28,15.0,2.0,6.0,68,11.13,2.176,2.0,FirstHalf,Dispossessed,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '17'}]","[91, 70]",True,377285.0,,,,,,,,,,,,,2.1,,,,,,,,,,,Real Sociedad,Rayo Vallecano,14.0,Takefusa Kubo,FWR,True,0.0,0.0,,T. Kubo,2.0,Real Sociedad
28,29,17.0,2.0,6.0,64,93.87,65.824,2.0,FirstHalf,Tackle,Unsuccessful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '15'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 142]",True,135572.0,,,,,,,,,,,,,2.1,,,,,,,,,,,Rayo Vallecano,Real Sociedad,21.0,Adri Embarba,ML,True,0.0,0.0,,A. Embarba,2.0,Real Sociedad
29,30,16.0,2.0,8.0,68,11.13,2.108,2.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,377285.0,,,,,,,,,,,,,2.1333333333333333,,,,,,,,,,,Real Sociedad,Rayo Vallecano,14.0,Takefusa Kubo,FWR,True,0.0,0.0,,T. Kubo,2.0,Real Sociedad
30,31,19.0,2.0,21.0,64,91.455,68.0,2.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.73'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.5'}]","[91, 212, 36, 38, 217]",True,143655.0,91.875,48.620000000000005,,,,,,,,,,,2.35,,,,,,,,,,,Rayo Vallecano,Real Sociedad,22.0,Alfonso Espino,DL,True,16.95159199542211,0.0,-88.75849014153482,A. Espino,3.0,Rayo Vallecano
31,32,18.0,2.0,23.0,68,11.655,17.34,2.0,FirstHalf,Clearance,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.1'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '32.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.21'}]","[91, 94, 95, 57, 216]",True,289018.0,44.205000000000005,15.028000000000002,,,,,,,,,,,2.3833333333333333,,,,,,,,,,,Real Sociedad,Rayo Vallecano,18.0,Hamari Traore,DR,True,0.0,0.0,-4.062849185845197,H. Traore,3.0,Rayo Vallecano
32,33,20.0,2.0,29.0,64,57.435,56.37200000000001,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.85'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,400844.0,65.205,65.212,,,,,,,,,,,2.4833333333333334,,,,6.0,6.0,7.0,7.0,0.01611813,0.0174506,0.0013324699999999988,Rayo Vallecano,Real Sociedad,16.0,Abdul Mumin,DC,True,1.9886305012674512,0.0,48.68584534441139,A. Mumin,3.0,Rayo Vallecano
33,34,21.0,2.0,31.0,64,65.415,63.444,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.45'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.5'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,143655.0,72.45,55.69200000000001,,,,,,,,,,,2.5166666666666666,,,,7.0,7.0,8.0,6.0,0.0174506,0.02401521,0.0065646099999999985,Rayo Vallecano,Real Sociedad,22.0,Alfonso Espino,DL,True,10.218994243650812,0.0,-47.77601430252589,A. Espino,3.0,Rayo Vallecano
34,35,21.5,2.0,32.5,64,72.45,55.69200000000001,2.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,422960.0,65.83500000000001,53.584,,,,,,22.0,,,,,2.5416666666666665,,,,8.0,6.0,7.0,6.0,0.02401521,0.01870347,-0.005311739999999999,Rayo Vallecano,Real Sociedad,11.0,Randy Nteka,FW,True,0.0,-4.672677706755991,-162.32449614567028,R. Nteka,3.0,Rayo Vallecano
35,36,22.0,2.0,34.0,64,65.83500000000001,53.584,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.63'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.9'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,422960.0,64.995,43.52,,,,,,,,,,,2.5666666666666664,,,,7.0,6.0,7.0,5.0,0.01870347,0.01935132,0.0006478500000000019,Rayo Vallecano,Real Sociedad,11.0,Randy Nteka,FW,True,2.666331684229661,0.0,-94.77118011309085,R. Nteka,3.0,Rayo Vallecano
36,37,23.0,2.0,39.0,64,64.05,39.168000000000006,2.0,FirstHalf,Foul,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '19'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 63]",True,236575.0,,,,,,,,,,,,,2.65,,,,,,,,,,,Rayo Vallecano,Real Sociedad,17.0,Unai Lopez,MC,True,0.0,0.0,,U. Lopez,3.0,Rayo Vallecano
37,38,19.0,2.0,39.0,68,40.95,28.832,2.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '23'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[64],False,407138.0,,,,,,,,,,,,,2.65,,,,,,,,,,,Real Sociedad,Rayo Vallecano,22.0,Benat Turrientes,MC,True,0.0,0.0,,B. Turrientes,3.0,Rayo Vallecano
