level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
10,11,8.5,0.0,16.0,60,69.825,50.864000000000004,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,79840.0,69.405,54.53600000000001,,,,,,9.0,,,,,0.26666666666666666,,,,7.0,5.0,7.0,6.0,0.01935132,0.01870347,-0.0006478500000000019,Deportivo Alaves,Celta Vigo,17.0,Kike Garcia,FW,True,0.0,-2.0855218047072057,96.52508246864787,K. Garcia,1.0,Deportivo Alaves
11,12,9.0,0.0,17.0,60,69.405,54.53600000000001,0.0,FirstHalf,Aerial,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[197, 199]",False,79840.0,,,,,,,,,,,,,0.2833333333333333,,,,,,,,,,,Deportivo Alaves,Celta Vigo,17.0,Kike Garcia,FW,True,0.0,0.0,,K. Garcia,1.0,Deportivo Alaves
12,13,3.0,0.0,17.0,62,35.595,13.464000000000002,0.0,FirstHalf,Aerial,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '9'}]","[198, 200]",False,378626.0,,,,,,,,,,,,,0.2833333333333333,,,,,,,,,,,Celta Vigo,Deportivo Alaves,2.0,Carl Starfelt,DC,True,0.0,0.0,,C. Starfelt,1.0,Deportivo Alaves
13,14,10.0,0.0,18.0,60,70.35000000000001,53.65200000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.32'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.5'}]","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,79840.0,80.325,56.984,,,,,,,,,,,0.3,,,,8.0,6.0,9.0,6.0,0.02401521,0.02953272,0.00551751,Deportivo Alaves,Celta Vigo,17.0,Kike Garcia,FW,True,6.113746371755866,0.0,18.471128009555127,K. Garcia,1.0,Deportivo Alaves
14,15,11.0,0.0,21.0,60,78.64500000000001,54.604,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.12'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.0'}]","[91, 120, 29, 35, 38, 217, 218]",True,335041.0,71.4,43.86000000000001,,,,,,,,,,,0.35,,,,,,,,,,,Deportivo Alaves,Celta Vigo,18.0,Jon Guridi,AMC,True,-1.563733303507476,0.0,-123.99296392813034,J. Guridi,1.0,Deportivo Alaves
15,16,4.0,0.0,22.0,62,32.34,19.244000000000003,0.0,FirstHalf,BallRecovery,Successful,[],[93],False,438846.0,,,,,,,,,,,,,0.36666666666666664,,,,,,,,,,,Celta Vigo,Deportivo Alaves,28.0,Damian Rodriguez,MC,True,0.0,0.0,,D. Rodriguez,2.0,Celta Vigo
16,17,5.0,0.0,23.0,62,32.34,19.244000000000003,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.24'}]","[91, 117, 30, 36, 38, 216, 218]",True,438846.0,46.935,18.632,,,,,,,,,,,0.3833333333333333,,,,3.0,2.0,5.0,2.0,0.01110462,0.01429128,0.003186659999999999,Celta Vigo,Deportivo Alaves,28.0,Damian Rodriguez,MC,True,14.07891098581824,0.0,-2.4011296355606353,D. Rodriguez,2.0,Celta Vigo
17,18,6.0,0.0,27.0,62,47.88,16.456,0.0,FirstHalf,Foul,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '12'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 63]",True,422873.0,,,,,,,,,,,,,0.45,,,,,,,,,,,Celta Vigo,Deportivo Alaves,9.0,Tasos Douvikas,FW,True,0.0,0.0,,T. Douvikas,2.0,Celta Vigo
18,19,12.0,0.0,27.0,60,57.12,51.544000000000004,0.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '6'}]",[64],False,409740.0,,,,,,,,,,,,,0.45,,,,,,,,,,,Deportivo Alaves,Celta Vigo,5.0,Abdel Abqar,DC,True,0.0,0.0,,A. Abqar,2.0,Celta Vigo
19,20,7.0,0.0,40.0,62,47.98500000000001,20.196,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.62'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.5'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 132, 35, 37, 216, 218]",True,109227.0,35.175000000000004,27.540000000000003,,,,,,,,,,,0.6666666666666666,,,,5.0,2.0,3.0,3.0,0.01429128,0.01132376,-0.0029675199999999995,Celta Vigo,Deportivo Alaves,22.0,Javier Manquillo,DR,True,-11.46093411772717,0.0,150.17426185303154,J. Manquillo,2.0,Celta Vigo
20,21,302.0,0.0,41.0,62,36.330000000000005,25.636000000000003,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.46'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.4'}]","[91, 117, 30, 36, 37, 216, 218]",True,378626.0,38.22,43.248000000000005,,,,,,,,,,,0.6833333333333333,,,,4.0,3.0,4.0,5.0,0.01262646,0.01269174,6.527999999999916e-05,Celta Vigo,Deportivo Alaves,2.0,Carl Starfelt,DC,True,1.7601803706914723,0.0,83.87484770167531,C. Starfelt,2.0,Celta Vigo
21,22,8.0,0.0,42.0,62,42.525,51.00000000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.76'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.5'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,415344.0,55.964999999999996,63.648,,,,,,,,,,,0.7,,,,4.0,5.0,6.0,7.0,0.01269174,0.01473596,0.0020442199999999994,Celta Vigo,Deportivo Alaves,24.0,Carlos Dominguez,DC,True,7.445359977822378,0.0,43.261103801253554,C. Dominguez,2.0,Celta Vigo
22,23,9.0,0.0,43.0,62,55.964999999999996,63.648,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.83'}]","[91, 117, 30, 35, 38, 216, 218]",True,397469.0,43.68000000000001,53.448,,,,,,,,,,,0.7166666666666667,,,,6.0,7.0,4.0,6.0,0.01473596,0.01214719,-0.002588769999999999,Celta Vigo,Deportivo Alaves,3.0,Oscar Mingueza,DL,True,-7.028875106874267,0.0,-140.29780102226263,O. Mingueza,2.0,Celta Vigo
23,24,10.0,0.0,45.0,62,43.365,52.156000000000006,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.34'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.2'}]","[91, 117, 30, 35, 38, 216, 218]",True,415344.0,36.435,34.272,,,,,,,,,,,0.75,,,,4.0,6.0,4.0,4.0,0.01214719,0.01262646,0.0004792700000000004,Celta Vigo,Deportivo Alaves,24.0,Carlos Dominguez,DC,True,-4.312029408671222,0.0,-111.18121022578777,C. Dominguez,2.0,Celta Vigo
24,25,10.5,0.0,46.5,62,36.435,34.272,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,378626.0,36.855000000000004,31.076000000000004,,,,,,11.0,,,,,0.775,,,,4.0,4.0,4.0,3.0,0.01262646,0.01262646,0.0,Celta Vigo,Deportivo Alaves,2.0,Carl Starfelt,DC,True,0.0,0.3578361305353184,-82.51341742405302,C. Starfelt,2.0,Celta Vigo
25,26,11.0,0.0,48.0,62,36.855000000000004,31.076000000000004,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.14'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.9'}]","[91, 117, 30, 36, 37, 216, 218]",True,378626.0,47.46000000000001,32.572,,,,,,,,,,,0.8,,,,4.0,3.0,5.0,3.0,0.01262646,0.01484598,0.002219519999999999,Celta Vigo,Deportivo Alaves,2.0,Carl Starfelt,DC,True,10.649986404152209,0.0,8.029478688275455,C. Starfelt,2.0,Celta Vigo
26,27,12.0,0.0,52.0,62,47.145,29.852,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.26'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 216, 218]",True,362421.0,41.79,18.904000000000003,,,,,,,,,,,0.8666666666666667,,,,5.0,3.0,4.0,2.0,0.01484598,0.01269174,-0.00215424,Celta Vigo,Deportivo Alaves,8.0,Fran Beltran,MC,True,-6.984131814563298,0.0,-116.06466407828579,F. Beltran,2.0,Celta Vigo
27,28,13.0,0.0,53.0,62,41.79,18.904000000000003,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.28'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.3'}]","[91, 117, 30, 35, 37, 215, 218]",True,109227.0,33.915,28.016000000000005,,,,,,,,,,,0.8833333333333333,,,,4.0,2.0,3.0,3.0,0.01269174,0.01132376,-0.0013679799999999995,Celta Vigo,Deportivo Alaves,22.0,Javier Manquillo,DR,True,-6.348784926973352,0.0,130.83505046856956,J. Manquillo,2.0,Celta Vigo
28,29,14.0,0.0,54.0,62,33.915,28.016000000000005,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.61'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.0'}]","[91, 117, 30, 35, 37, 215, 218]",True,378626.0,33.18,46.92,,,,,,,,,,,0.9,,,,3.0,3.0,3.0,5.0,0.01132376,0.01110462,-0.0002191399999999996,Celta Vigo,Deportivo Alaves,2.0,Carl Starfelt,DC,True,-1.63643880529078,0.0,92.22657620879306,C. Starfelt,2.0,Celta Vigo
29,30,15.0,0.0,57.0,62,33.18,46.92,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.09'}]","[91, 117, 30, 36, 37, 216, 218]",True,415344.0,41.895,63.580000000000005,,,,,,,,,,,0.95,,,,3.0,5.0,4.0,7.0,0.01110462,0.01126267,0.00015804999999999986,Celta Vigo,Deportivo Alaves,24.0,Carlos Dominguez,DC,True,3.279123235485784,0.0,62.385518190733194,C. Dominguez,2.0,Celta Vigo
30,31,382.0,0.0,59.0,62,43.260000000000005,63.376000000000005,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.17'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '98.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,397469.0,62.370000000000005,66.708,,,,,,,,,,,0.9833333333333333,,,,4.0,7.0,7.0,7.0,0.01126267,0.0174506,0.0061879299999999995,Celta Vigo,Deportivo Alaves,3.0,Oscar Mingueza,DL,True,14.64031894869467,0.0,9.890604941758014,O. Mingueza,2.0,Celta Vigo
31,32,17.0,1.0,1.0,62,63.0,63.51200000000001,1.0,FirstHalf,TakeOn,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '13'}]","[91, 53]",True,241019.0,,,,,,,,,,,,,1.0166666666666666,,,,,,,,,,,Celta Vigo,Deportivo Alaves,17.0,Jonathan Bamba,ML,True,0.0,0.0,,J. Bamba,2.0,Celta Vigo
32,33,13.0,1.0,1.0,60,42.0,4.488,1.0,FirstHalf,Tackle,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '17'}]","[91, 143]",True,409740.0,,,,,,,,,,,,,1.0166666666666666,,,,,,,,,,,Deportivo Alaves,Celta Vigo,5.0,Abdel Abqar,DC,True,0.0,0.0,,A. Abqar,2.0,Celta Vigo
33,34,19.0,1.0,12.0,62,50.295,68.0,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.04'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.0'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.6'}]","[91, 212, 35, 38, 216]",True,397469.0,41.580000000000005,58.14000000000001,,,,,,,,,,,1.2,,,,5.0,7.0,4.0,6.0,0.01248344,0.01214719,-0.00033624999999999974,Celta Vigo,Deportivo Alaves,3.0,Oscar Mingueza,DL,True,-3.4490279037705136,0.0,-131.47263718550482,O. Mingueza,2.0,Celta Vigo
34,35,20.0,1.0,14.0,62,41.79,57.46,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.61'}]","[91, 117, 30, 35, 38, 216, 218]",True,415344.0,40.005,39.712,,,,,,,,,,,1.2333333333333334,,,,4.0,6.0,4.0,4.0,0.01214719,0.01262646,0.0004792700000000004,Celta Vigo,Deportivo Alaves,24.0,Carlos Dominguez,DC,True,2.17759652154443,0.0,-95.74319386201168,C. Dominguez,2.0,Celta Vigo
35,36,20.5,1.0,15.0,62,40.005,39.712,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,378626.0,39.480000000000004,34.0,,,,,,21.0,,,,,1.25,,,,4.0,4.0,4.0,3.0,0.01262646,0.01262646,0.0,Celta Vigo,Deportivo Alaves,2.0,Carl Starfelt,DC,True,0.0,-0.2744869818621112,-95.25140182185059,C. Starfelt,2.0,Celta Vigo
36,37,21.0,1.0,16.0,62,39.480000000000004,34.0,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.66'}]","[91, 117, 30, 36, 37, 216, 218]",True,378626.0,48.195,40.732,,,,,,,,,,,1.2666666666666666,,,,4.0,3.0,5.0,4.0,0.01262646,0.01484598,0.002219519999999999,Celta Vigo,Deportivo Alaves,2.0,Carl Starfelt,DC,True,8.31748389275171,0.0,37.68469659709823,C. Starfelt,2.0,Celta Vigo
37,38,22.0,1.0,17.0,62,48.195,40.732,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.48'}]","[91, 117, 30, 35, 38, 216, 218]",True,362421.0,46.095,31.892000000000003,,,,,,,,,,,1.2833333333333332,,,,5.0,4.0,5.0,3.0,0.01484598,0.01484598,0.0,Celta Vigo,Deportivo Alaves,8.0,Fran Beltran,MC,True,-1.7401907274399235,0.0,-103.36328608119648,F. Beltran,2.0,Celta Vigo
