level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
10,11,9.0,0.0,24.0,67,11.865000000000002,36.516000000000005,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.94'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.6'}]","[91, 117, 30, 36, 37, 215, 218]",True,39187.0,20.685,48.688,,,,,,,,,,,0.4,,,,1.0,4.0,2.0,5.0,0.01082722,0.01001304,-0.0008141799999999994,Sevilla,Las Palmas,13.0,Orjan Nyland,GK,True,7.584186412086524,0.0,54.07239221705432,O. Nyland,1.0,Sevilla
11,12,10.0,0.0,28.0,67,20.16,48.07600000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '60.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.56'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '4.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.5'}]","[91, 117, 30, 35, 38, 215, 218]",True,363966.0,4.2,40.93600000000001,,,,,,,,,,,0.4666666666666667,,,,2.0,5.0,0.0,4.0,0.01001304,0.00941056,-0.0006024800000000007,Sevilla,Las Palmas,3.0,Adria Pedrosa,DL,True,-15.038585816597859,0.0,-155.89776549883888,A. Pedrosa,1.0,Sevilla
12,13,11.0,0.0,29.0,67,4.2,40.93600000000001,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.97'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.7'}]","[91, 118, 120, 128, 36, 37, 215, 218]",True,39187.0,23.205000000000002,68.0,,,,,,,,,,,0.48333333333333334,,,,,,,,,,,Sevilla,Las Palmas,13.0,Orjan Nyland,GK,True,12.458317879273139,0.0,54.92253474366683,O. Nyland,1.0,Sevilla
13,14,5.0,0.0,30.0,838,69.72000000000001,0.0,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.1'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '16.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.04'}]","[91, 212, 35, 37, 216]",True,401175.0,63.73500000000001,10.88,,,,,,,,,,,0.5,,,,8.0,0.0,7.0,1.0,0.02122129,0.01870347,-0.0025178200000000005,Las Palmas,Sevilla,2.0,Marvin Park,DR,True,1.696246536758494,0.0,118.81483670022382,M. Park,2.0,Las Palmas
14,15,395.0,0.0,34.0,838,66.045,11.764000000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.88'}]","[91, 117, 30, 35, 37, 216, 218]",True,448212.0,40.74,18.564,,,,,,,,,,,0.5666666666666667,,,,7.0,1.0,4.0,2.0,0.01870347,0.01269174,-0.00601173,Las Palmas,Sevilla,20.0,Kirian Rodriguez,DMC,True,-21.23339236779188,0.0,164.9587170404205,K. Rodriguez,2.0,Las Palmas
15,16,395.5,0.0,36.0,838,40.74,18.564,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,448204.0,41.475,14.892,,,,,,6.0,,,,,0.6,,,,4.0,2.0,4.0,1.0,0.01269174,0.01214719,-0.0005445499999999995,Las Palmas,Sevilla,4.0,Alex Suarez,DC,True,0.0,-0.24862155817439202,-78.68106583249329,A. Suarez,2.0,Las Palmas
16,17,6.0,0.0,38.0,838,41.475,14.892,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '16.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.85'}]","[91, 117, 30, 36, 38, 216, 218]",True,448204.0,49.14,11.356,,,,,,,,,,,0.6333333333333333,,,,4.0,1.0,5.0,1.0,0.01214719,0.0138454,0.0016982100000000003,Las Palmas,Sevilla,4.0,Alex Suarez,DC,True,6.061453768758106,0.0,-24.764711173614554,A. Suarez,2.0,Las Palmas
17,18,6.5,0.0,41.5,838,49.14,11.356,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,448212.0,59.535000000000004,11.22,,,,,,7.0,,,,,0.6916666666666667,,,,5.0,1.0,6.0,1.0,0.0138454,0.01611813,0.0022727300000000006,Las Palmas,Sevilla,20.0,Kirian Rodriguez,DMC,True,0.0,9.422446340579484,-0.7495701260015392,K. Rodriguez,2.0,Las Palmas
18,19,7.0,0.0,45.0,838,59.535000000000004,11.22,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.85'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.8'}]","[91, 117, 30, 35, 37, 216, 218]",True,448212.0,36.75,18.02,,,,,,,,,,,0.75,,,,6.0,1.0,4.0,2.0,0.01611813,0.01269174,-0.0034263900000000014,Las Palmas,Sevilla,20.0,Kirian Rodriguez,DMC,True,-19.243136594107703,0.0,163.38268925185753,K. Rodriguez,2.0,Las Palmas
19,20,8.0,0.0,46.0,838,35.595,17.952,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.57'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.9'}]","[91, 117, 30, 36, 37, 216, 218]",True,448204.0,47.145,25.432000000000002,,,,,,,,,,,0.7666666666666666,,,,3.0,2.0,5.0,2.0,0.01110462,0.01429128,0.003186659999999999,Las Palmas,Sevilla,4.0,Alex Suarez,DC,True,12.750177573253836,0.0,32.92786265316413,A. Suarez,2.0,Las Palmas
20,21,9.0,0.0,48.0,838,47.355000000000004,28.288000000000004,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.78'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 216, 218]",True,356704.0,44.205000000000005,42.772000000000006,,,,,,,,,,,0.8,,,,5.0,3.0,4.0,5.0,0.01484598,0.01269174,-0.00215424,Las Palmas,Sevilla,12.0,Enzo Loiodice,DMC,True,-3.4972803562160166,0.0,102.26970053231669,E. Loiodice,2.0,Las Palmas
21,22,10.0,0.0,49.0,838,44.205000000000005,42.772000000000006,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '29.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.42'}]","[91, 117, 30, 35, 38, 216, 218]",True,430511.0,37.17,19.788000000000004,,,,,,,,,,,0.8166666666666667,,,,4.0,5.0,4.0,2.0,0.01269174,0.01269174,0.0,Las Palmas,Sevilla,3.0,Mika Marmol,DC,True,-7.878296833334197,0.0,-107.0184323873137,M. Marmol,2.0,Las Palmas
22,23,11.0,0.0,52.0,838,37.17,19.788000000000004,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.14'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 216, 218]",True,448204.0,44.730000000000004,3.128,,,,,,,,,,,0.8666666666666667,,,,4.0,2.0,5.0,0.0,0.01269174,0.01248344,-0.0002082999999999998,Las Palmas,Sevilla,4.0,Alex Suarez,DC,True,1.586171341231534,0.0,-65.5923313322199,A. Suarez,2.0,Las Palmas
23,24,11.5,0.0,53.5,838,44.730000000000004,3.128,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,401175.0,44.1,12.784,,,,,,12.0,,,,,0.8916666666666666,,,,5.0,0.0,4.0,1.0,0.01248344,0.01214719,-0.00033624999999999974,Las Palmas,Sevilla,2.0,Marvin Park,DR,True,0.0,3.2269572662644634,93.73293836154629,M. Park,2.0,Las Palmas
24,25,12.0,0.0,55.0,838,44.1,12.784,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.51'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 215, 218]",True,401175.0,25.515,5.644000000000001,,,,,,,,,,,0.9166666666666666,,,,4.0,1.0,2.0,0.0,0.01214719,0.00844854,-0.0036986500000000012,Las Palmas,Sevilla,2.0,Marvin Park,DR,True,-19.90175972041223,0.0,-158.98418370262624,M. Park,2.0,Las Palmas
25,26,12.5,0.0,58.0,838,25.515,5.644000000000001,0.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,448204.0,21.840000000000003,7.072000000000001,,,,,,13.0,,,,,0.9666666666666666,,,,2.0,0.0,2.0,0.0,0.00844854,0.00844854,0.0,Las Palmas,Sevilla,4.0,Alex Suarez,DC,True,0.0,-3.019597688132876,158.76529586574608,A. Suarez,2.0,Las Palmas
26,27,13.0,1.0,1.0,838,21.840000000000003,7.072000000000001,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.20'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.4'}]","[91, 117, 30, 35, 37, 215, 218]",True,448204.0,8.61,25.092000000000002,,,,,,,,,,,1.0166666666666666,,,,2.0,0.0,0.0,2.0,0.00844854,0.0088799,0.0004313600000000004,Las Palmas,Sevilla,4.0,Alex Suarez,DC,True,-9.389633093646509,0.0,126.28552863984278,A. Suarez,2.0,Las Palmas
27,28,14.0,1.0,5.0,838,8.61,27.404,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.03'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 215, 218]",True,90811.0,15.75,27.608000000000004,,,,,,,,,,,1.0833333333333333,,,,0.0,3.0,1.0,3.0,0.00941056,0.01082722,0.0014166600000000001,Las Palmas,Sevilla,1.0,Jasper Cillessen,GK,True,7.136817949467229,0.0,1.6365770416167515,J. Cillessen,2.0,Las Palmas
28,29,15.0,1.0,6.0,838,15.75,27.608000000000004,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.46'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '11.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.6'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 215, 218]",True,448212.0,11.655,11.968000000000002,,,,,,,,,,,1.1,,,,1.0,3.0,1.0,1.0,0.01082722,0.00878589,-0.002041330000000001,Las Palmas,Sevilla,20.0,Kirian Rodriguez,DMC,True,-6.431241627246408,0.0,-104.67231180544046,K. Rodriguez,2.0,Las Palmas
29,30,16.0,1.0,9.0,838,11.655,11.968000000000002,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.00'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '3.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 215, 218]",True,448204.0,3.57,29.512,,,,,,,,,,,1.15,,,,1.0,1.0,0.0,3.0,0.00878589,0.00941056,0.0006246700000000008,Las Palmas,Sevilla,4.0,Alex Suarez,DC,True,-5.619398972413791,0.0,114.74220267721563,A. Suarez,2.0,Las Palmas
30,31,17.0,1.0,11.0,838,3.57,30.94,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '6.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.37'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.3'}]","[91, 117, 30, 36, 37, 215, 218]",True,90811.0,6.615,45.967999999999996,,,,,,,,,,,1.1833333333333333,,,,0.0,3.0,0.0,5.0,0.00941056,0.0088799,-0.0005306600000000005,Las Palmas,Sevilla,1.0,Jasper Cillessen,GK,True,2.365899492162825,0.0,78.54570166708572,J. Cillessen,2.0,Las Palmas
31,32,17.5,1.0,13.0,838,6.615,45.967999999999996,1.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,430511.0,10.395000000000001,52.496,,,,,,18.0,,,,,1.2166666666666668,,,,0.0,5.0,0.0,6.0,0.0088799,0.00750072,-0.0013791799999999998,Las Palmas,Sevilla,3.0,Mika Marmol,DC,True,0.0,2.7141482326441775,59.92726561090238,M. Marmol,2.0,Las Palmas
32,33,18.0,1.0,15.0,838,10.395000000000001,52.496,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '57.8'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.02'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.0'}]","[91, 120, 128, 36, 37, 216, 218]",True,430511.0,68.14500000000001,53.720000000000006,,,,,,,,,,,1.25,,,,,,,,,,,Las Palmas,Sevilla,3.0,Mika Marmol,DC,True,54.596943925905975,0.0,1.2141910941586511,M. Marmol,2.0,Las Palmas
33,34,13.0,1.0,20.0,67,39.69,9.316,1.0,FirstHalf,Clearance,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.89'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.8'}, {'type': {'value': 15, 'displayName': 'Head'}}]","[91, 94, 95, 57, 216]",True,422956.0,41.055,1.904,,,,,,,,,,,1.3333333333333333,,,,,,,,,,,Sevilla,Las Palmas,32.0,Jose Angel Carmona,DR,True,0.0,0.0,-79.56527914961346,J. A. Carmona,3.0,Sevilla
34,35,14.0,1.0,21.0,67,41.055,1.904,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.49'}]","[91, 118, 120, 29, 124, 36, 37, 216, 218]",True,422956.0,48.300000000000004,5.78,,,,,,,,,,,1.35,,,,,,,,,,,Sevilla,Las Palmas,32.0,Jose Angel Carmona,DR,True,8.213503430059681,0.0,28.146320076634087,J. A. Carmona,3.0,Sevilla
35,36,19.0,1.0,23.0,838,61.11000000000001,53.108,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.58'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.2'}]","[91, 120, 29, 36, 37, 217, 218]",True,276819.0,71.61,60.044000000000004,,,,,,,,,,,1.3833333333333333,,,,,,,,,,,Las Palmas,Sevilla,5.0,Javi Munoz,AMC,True,5.523088806018478,0.0,33.44761129740422,J. Munoz,3.0,Sevilla
36,37,15.0,1.0,23.0,67,36.75,7.82,1.0,FirstHalf,Interception,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 101, 56]",True,422956.0,,,,,,,,,,,,,1.3833333333333333,,,,,,,,,,,Sevilla,Las Palmas,32.0,Jose Angel Carmona,DR,True,0.0,0.0,,J. A. Carmona,3.0,Sevilla
