level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
10,11,199.0,0.0,9.0,825,35.28,31.824,0.0,FirstHalf,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,448222.0,,,,,,,,,,,,,0.15,,,,,,,,,,,Leganes,Osasuna,8.0,Seydouba Cisse,AMC,True,0.0,0.0,,S. Cisse,3.0,Osasuna
11,12,7.0,0.0,13.0,131,70.665,23.664,0.0,FirstHalf,BallRecovery,Successful,[],[93],False,474267.0,,,,,,,,,,,,,0.21666666666666667,,,,,,,,,,,Osasuna,Leganes,18.0,Iker Munoz,MC,True,0.0,0.0,,I. Munoz,3.0,Osasuna
12,13,8.0,0.0,13.0,131,70.665,23.664,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.07'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.5'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,474267.0,76.02000000000001,9.180000000000001,,,,,,,,,,,0.21666666666666667,,,,8.0,2.0,8.0,1.0,0.0241224,0.02401521,-0.00010719000000000006,Osasuna,Leganes,18.0,Iker Munoz,MC,True,-2.2988918768283924,0.0,-69.70972378815705,I. Munoz,3.0,Osasuna
13,14,9.0,0.0,14.0,131,76.23,9.452000000000002,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.12'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '77.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,422820.0,80.85000000000001,19.108000000000004,,,,,,,,,,,0.23333333333333334,,,,8.0,1.0,9.0,2.0,0.02401521,0.02855202,0.004536810000000002,Osasuna,Leganes,12.0,Jesus Areso,DR,True,9.447115615727895,0.0,64.43079723060949,J. Areso,3.0,Osasuna
14,15,10.0,0.0,17.0,131,80.85000000000001,19.108000000000004,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.0'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.73'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.0'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,119189.0,76.65,16.32,,,,,,,,,,,0.2833333333333333,,,,9.0,2.0,8.0,1.0,0.02855202,0.02401521,-0.004536810000000002,Osasuna,Leganes,14.0,Ruben Garcia,FWR,True,-5.03873026466141,0.0,-146.42341428328973,R. Garcia,3.0,Osasuna
15,16,11.0,0.0,18.0,131,76.65,16.32,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.12'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,422820.0,80.745,6.936,,,,,,,,,,,0.3,,,,8.0,1.0,9.0,0.0,0.02401521,0.02756312,0.0035479100000000013,Osasuna,Leganes,12.0,Jesus Areso,DR,True,-2.9311830182714544,0.0,-66.42445450444224,J. Areso,3.0,Osasuna
16,17,12.0,0.0,20.0,131,80.745,6.936,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.09'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.2'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,119189.0,67.72500000000001,7.616,,,,,,,,,,,0.3333333333333333,,,,9.0,0.0,7.0,0.0,0.02756312,0.0174506,-0.01011252,Osasuna,Leganes,14.0,Ruben Garcia,FWR,True,-9.325392363904136,0.0,177.01031004334925,R. Garcia,3.0,Osasuna
17,18,13.0,0.0,21.0,131,67.72500000000001,7.616,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.09'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '77.0'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,474267.0,80.85000000000001,8.772,,,,,,,,,,,0.35,,,,7.0,0.0,9.0,0.0,0.0174506,0.02756312,0.01011252,Osasuna,Leganes,18.0,Iker Munoz,MC,True,10.743886384591143,0.0,5.033405399858967,I. Munoz,3.0,Osasuna
18,19,14.0,0.0,24.0,131,81.58500000000001,10.132000000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.49'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.4'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,101238.0,82.215,17.952,,,,,,,,,,,0.4,,,,9.0,1.0,9.0,2.0,0.02953272,0.02855202,-0.0009806999999999975,Osasuna,Leganes,16.0,Moi Gomez,MC,True,5.566424491836781,0.0,85.394047152938,M. Gomez,3.0,Osasuna
19,20,15.0,0.0,25.0,131,82.215,17.952,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.34'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '86.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.6'}]","[91, 119, 117, 30, 124, 205, 36, 38, 217, 218]",True,119189.0,90.92999999999999,5.848,,,,,,,,,,,0.4166666666666667,,,,9.0,2.0,10.0,0.0,0.02855202,0.03485072,0.006298700000000001,Osasuna,Leganes,14.0,Ruben Garcia,FWR,True,-3.602970191915219,0.0,-54.24573864640875,R. Garcia,3.0,Osasuna
20,21,16.0,0.0,26.0,131,90.92999999999999,5.848,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.65'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '82.2'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,422820.0,86.31,8.296,,,,,,,,,,,0.43333333333333335,,,,10.0,0.0,9.0,0.0,0.03485072,0.02756312,-0.007287600000000002,Osasuna,Leganes,12.0,Jesus Areso,DR,True,-0.30847146322985,0.0,152.08221980174557,J. Areso,3.0,Osasuna
21,22,17.0,0.0,28.0,131,86.94,8.024000000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '88.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.85'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.0'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,101238.0,92.505,5.44,,,,,,,,,,,0.4666666666666667,,,,10.0,0.0,10.0,0.0,0.03485072,0.03485072,0.0,Osasuna,Leganes,16.0,Moi Gomez,MC,True,0.4635744838732663,0.0,-24.906886258184997,M. Gomez,3.0,Osasuna
22,23,18.0,0.0,29.0,131,92.505,5.44,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.87'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.0'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,422820.0,77.7,9.520000000000001,,,,,,,,,,,0.48333333333333334,,,,10.0,0.0,8.0,1.0,0.03485072,0.02401521,-0.010835510000000003,Osasuna,Leganes,12.0,Jesus Areso,DR,True,-5.494563028812507,0.0,164.59272118477753,J. Areso,3.0,Osasuna
23,24,19.0,0.0,33.0,131,78.54,11.491999999999999,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.8'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.97'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.4'}]","[91, 137, 124, 126, 36, 37, 217, 218]",True,474267.0,79.905,13.464000000000002,,,,,,,,,,,0.55,,,,,,,,,,,Osasuna,Leganes,18.0,Iker Munoz,MC,True,2.3115575897910645,0.0,55.309379243170355,I. Munoz,3.0,Osasuna
24,25,8.0,0.0,33.0,825,31.395,57.800000000000004,0.0,FirstHalf,Clearance,Successful,"[{'type': {'value': 185, 'displayName': 'BlockedCross'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '19'}]","[91, 59]",True,448222.0,,,,,,,,,,,,,0.55,,,,,,,,,,,Leganes,Osasuna,8.0,Seydouba Cisse,AMC,True,0.0,0.0,,S. Cisse,4.0,Leganes
25,26,9.0,0.0,34.0,825,19.425,49.64,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.41'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.8'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}]","[91, 117, 30, 139, 36, 37, 215, 218]",True,396583.0,21.21,60.31600000000001,,,,,,,,,,,0.5666666666666667,,,,2.0,5.0,2.0,7.0,0.01001304,0.00844854,-0.0015645000000000017,Leganes,Osasuna,17.0,Yvan Neyou,DMC,True,-0.8328997059293499,0.0,80.50809050851446,Y. Neyou,4.0,Leganes
26,27,10.0,0.0,35.0,825,23.205000000000002,58.276,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.01'}]","[91, 118, 120, 128, 36, 38, 215, 218]",True,422768.0,29.19,38.89600000000001,,,,,,,,,,,0.5833333333333334,,,,,,,,,,,Leganes,Osasuna,15.0,Enric Franquesa,AML,True,9.353495260804195,0.0,-72.8380811971347,E. Franquesa,4.0,Leganes
27,28,20.0,0.0,38.0,131,76.33500000000001,36.04,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.51'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.9'}]","[91, 120, 29, 139, 36, 38, 217, 218]",True,98126.0,84.94500000000001,27.676000000000005,,,,,,,,,,,0.6333333333333333,,,,,,,,,,,Osasuna,Leganes,17.0,Ante Budimir,FW,True,7.709041652938492,0.0,-44.16968451374197,A. Budimir,4.0,Leganes
28,29,11.0,0.0,39.0,825,21.0,38.080000000000005,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.94'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.6'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.3'}]","[91, 117, 30, 139, 36, 37, 215, 218]",True,448220.0,31.185000000000002,52.088,,,,,,,,,,,0.65,,,,2.0,4.0,3.0,6.0,0.01016549,0.0105949,0.0004294100000000016,Leganes,Osasuna,6.0,Sergio Gonzalez,DC,True,8.10014597600265,0.0,53.97968010941808,S. Gonzalez,4.0,Leganes
29,30,12.0,0.0,40.0,825,31.185000000000002,52.904,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.19'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 118, 120, 29, 36, 37, 216, 218]",True,448222.0,36.645,66.504,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,Leganes,Osasuna,8.0,Seydouba Cisse,AMC,True,0.5076108731991553,0.0,68.12599073051435,S. Cisse,4.0,Leganes
30,31,21.0,0.0,44.0,131,58.17,4.692,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '13'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.25'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.1'}]","[91, 120, 29, 36, 38, 216, 218]",True,422820.0,64.26,4.488,,,,,,,,,,,0.7333333333333333,,,,,,,,,,,Osasuna,Leganes,12.0,Jesus Areso,DR,True,4.938859193252014,0.0,-1.9185501135827914,J. Areso,4.0,Leganes
31,32,13.0,0.0,44.0,825,42.839999999999996,64.26,0.0,FirstHalf,BlockedPass,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '21'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 60]",True,422768.0,,,,,,,,,,,,,0.7333333333333333,,,,,,,,,,,Leganes,Osasuna,15.0,Enric Franquesa,AML,True,0.0,0.0,,E. Franquesa,4.0,Leganes
32,33,14.0,0.0,47.0,825,50.19,62.628,0.0,FirstHalf,BallRecovery,Successful,[],[93],False,422768.0,,,,,,,,,,,,,0.7833333333333333,,,,,,,,,,,Leganes,Osasuna,15.0,Enric Franquesa,AML,True,0.0,0.0,,E. Franquesa,4.0,Leganes
33,34,15.0,0.0,48.0,825,68.04,62.83200000000001,0.0,FirstHalf,OffsidePass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '84.4'}, {'type': {'value': 8, 'displayName': 'GoalDisallowed'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 7, 'displayName': 'PlayerCaughtOffside'}, 'value': '362358'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.1'}]","[91, 217]",True,422768.0,84.105,57.39200000000001,,,,,,,,,,,0.8,,,,,,,,,,,Leganes,Osasuna,15.0,Enric Franquesa,AML,True,0.0,0.0,-18.707351427434695,E. Franquesa,4.0,Leganes
34,35,22.0,0.0,48.0,131,29.085,17.68,0.0,FirstHalf,OffsideProvoked,Successful,[],[62],False,444253.0,,,,,,,,,,,,,0.8,,,,,,,,,,,Osasuna,Leganes,5.0,Jorge Herrando,DC,True,0.0,0.0,,J. Herrando,4.0,Leganes
35,36,23.0,1.0,45.0,131,25.62,21.624000000000002,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 241, 'displayName': 'IndirectFreekickTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '60.7'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.52'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.0'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 120, 128, 133, 36, 37, 217, 218]",True,381674.0,78.33,51.68000000000001,,,,,,,,,,,1.75,,,,,,,,,,,Osasuna,Leganes,1.0,Sergio Herrera,GK,True,48.34097898012018,0.0,29.69241028943597,S. Herrera,4.0,Leganes
36,37,16.0,1.0,51.0,825,28.980000000000004,16.592,1.0,FirstHalf,Aerial,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '24'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[197, 200]",False,84880.0,,,,,,,,,,,,,1.85,,,,,,,,,,,Leganes,Osasuna,14.0,Darko Brasanac,DMC,True,0.0,0.0,,D. Brasanac,4.0,Leganes
37,38,24.0,1.0,51.0,131,76.02000000000001,51.408,1.0,FirstHalf,Aerial,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '16'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[198, 199]",False,249960.0,,,,,,,,,,,,,1.85,,,,,,,,,,,Osasuna,Leganes,6.0,Lucas Torro,MC,True,0.0,0.0,,L. Torro,5.0,Osasuna
38,39,17.0,1.0,52.0,825,33.075,17.204,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.54'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '0.0'}]","[91, 118, 120, 29, 139, 35, 38, 215, 218]",True,84880.0,29.925,0.0,,,,,,,,,,,1.8666666666666667,,,,,,,,,,,Leganes,Osasuna,14.0,Darko Brasanac,DMC,True,-8.555063159873,0.0,-100.37575414971452,D. Brasanac,5.0,Osasuna
