level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
10,11,5.0,0.0,26.0,65,23.625,22.983999999999998,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.63'}]","[91, 117, 30, 35, 37, 215, 218]",True,498386.0,22.26,45.967999999999996,,,,,,,,,,,0.43333333333333335,,,,2.0,2.0,2.0,5.0,0.01001304,0.01001304,0.0,Barcelona,Valencia,2.0,Pau Cubarsi,DC,True,-1.4838294676200974,0.0,93.39875495568056,P. Cubarsi,2.0,Barcelona
11,12,6.0,0.0,31.0,65,23.835,46.308,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.70'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.5'}]","[91, 117, 30, 35, 38, 215, 218]",True,106885.0,23.625,20.604000000000003,,,,,,,,,,,0.5166666666666666,,,,2.0,5.0,2.0,2.0,0.01001304,0.01001304,0.0,Barcelona,Valencia,5.0,Inigo Martinez,DC,True,-0.3773587789078334,0.0,-90.46809235926834,I. Martinez,2.0,Barcelona
12,13,7.0,0.0,32.0,65,23.625,20.604000000000003,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.53'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.6'}]","[91, 117, 30, 35, 37, 215, 218]",True,498386.0,8.4,31.28,,,,,,,,,,,0.5333333333333333,,,,2.0,2.0,0.0,3.0,0.01001304,0.00941056,-0.0006024800000000007,Barcelona,Valencia,2.0,Pau Cubarsi,DC,True,-14.168028491021118,0.0,144.9612813105354,P. Cubarsi,2.0,Barcelona
13,14,8.0,0.0,38.0,65,9.870000000000001,32.708000000000006,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.33'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.2'}]","[91, 117, 30, 36, 37, 215, 218]",True,80774.0,15.959999999999999,58.004000000000005,,,,,,,,,,,0.6333333333333333,,,,0.0,3.0,1.0,6.0,0.00941056,0.00878589,-0.0006246700000000008,Barcelona,Valencia,1.0,Marc-Andre ter Stegen,GK,True,2.9199377164631954,0.0,76.46366786886799,M. t. Stegen,2.0,Barcelona
14,15,9.0,0.0,41.0,65,16.38,58.75200000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.57'}]","[91, 117, 30, 36, 37, 215, 218]",True,106885.0,24.675,64.12400000000001,,,,,,,,,,,0.6833333333333333,,,,1.0,6.0,2.0,7.0,0.00878589,0.00844854,-0.00033735000000000015,Barcelona,Valencia,5.0,Inigo Martinez,DC,True,6.2238866987196815,0.0,32.92786265316413,I. Martinez,2.0,Barcelona
15,16,10.0,0.0,42.0,65,25.41,64.12400000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.90'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 215, 218]",True,422938.0,31.815,61.540000000000006,,,,,,,,,,,0.7,,,,2.0,7.0,3.0,7.0,0.00844854,0.00977659,0.0013280500000000008,Barcelona,Valencia,3.0,Alejandro Balde,DL,True,6.904837474341306,0.0,-21.9708638828856,A. Balde,2.0,Barcelona
16,17,11.0,0.0,45.0,65,33.81,61.47200000000001,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.20'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.8'}]","[91, 117, 30, 36, 37, 216, 218]",True,454343.0,45.99,63.92,,,,,,,,,,,0.75,,,,3.0,7.0,5.0,7.0,0.00977659,0.01248344,0.0027068500000000002,Barcelona,Valencia,17.0,Marc Casado,DMC,True,10.144973919817218,0.0,11.364200102718714,M. Casado,2.0,Barcelona
17,18,12.0,0.0,46.0,65,45.99,63.92,0.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.74'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.0'}]","[91, 120, 29, 36, 38, 216, 218]",True,349760.0,59.85,55.556000000000004,,,,,,,,,,,0.7666666666666666,,,,,,,,,,,Barcelona,Valencia,7.0,Ferran Torres,AML,True,16.12999433049812,0.0,-31.109435799924583,F. Torres,2.0,Barcelona
18,19,6.0,0.0,47.0,55,47.46000000000001,12.512,0.0,FirstHalf,Clearance,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '0.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.80'}]","[91, 94, 95, 216]",True,431507.0,48.72,0.0,,,,,,,,,,,0.7833333333333333,,,,,,,,,,,Valencia,Barcelona,8.0,Javi Guerra,MC,True,0.0,0.0,-84.24951108957531,J. Guerra,2.0,Barcelona
19,20,14.0,0.0,57.0,65,55.44,68.0,0.0,FirstHalf,Pass,Successful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.79'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.0'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[91, 212, 35, 38, 215]",True,422938.0,34.65,53.17600000000001,,,,,,,,,,,0.95,,,,6.0,7.0,4.0,6.0,0.01473596,0.01214719,-0.002588769999999999,Barcelona,Valencia,3.0,Alejandro Balde,DL,True,-12.815147448214013,0.0,-144.50979696097318,A. Balde,2.0,Barcelona
20,21,15.0,1.0,0.0,65,31.919999999999998,51.136,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.65'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.6'}]","[91, 117, 30, 35, 38, 215, 218]",True,106885.0,30.03,22.848000000000003,,,,,,,,,,,1.0,,,,3.0,6.0,3.0,2.0,0.0105949,0.01110462,0.00050972,Barcelona,Valencia,5.0,Inigo Martinez,DC,True,-0.7327406318375438,0.0,-93.82240954794032,I. Martinez,2.0,Barcelona
21,22,16.0,1.0,4.0,65,30.450000000000003,24.956000000000003,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.67'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.4'}]","[91, 117, 30, 35, 37, 215, 218]",True,498386.0,28.14,48.28,,,,,,,,,,,1.0666666666666667,,,,3.0,2.0,3.0,5.0,0.01110462,0.01110462,0.0,Barcelona,Valencia,2.0,Pau Cubarsi,DC,True,-3.0787222843934643,0.0,95.65610682570977,P. Cubarsi,2.0,Barcelona
22,23,17.0,1.0,9.0,65,28.035,47.464,1.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.62'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 215, 218]",True,106885.0,26.775000000000002,33.456,,,,,,,,,,,1.15,,,,3.0,5.0,3.0,4.0,0.01110462,0.01132376,0.0002191399999999996,Barcelona,Valencia,5.0,Inigo Martinez,DC,True,-0.09309270740706665,0.0,-95.13984324971268,I. Martinez,2.0,Barcelona
23,24,18.0,1.0,14.0,65,29.400000000000002,33.79600000000001,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '49.0'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.03'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 120, 128, 36, 38, 217, 218]",True,80774.0,76.86,21.488000000000003,,,,,,,,,,,1.2333333333333334,,,,,,,,,,,Barcelona,Valencia,1.0,Marc-Andre ter Stegen,GK,True,44.80401338651884,0.0,-14.538477083576318,M. t. Stegen,2.0,Barcelona
24,25,8.0,1.0,17.0,55,31.395,39.304,1.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,425591.0,,,,,,,,,,,,,1.2833333333333332,,,,,,,,,,,Valencia,Barcelona,3.0,Cristhian Mosquera,DC,True,0.0,0.0,,C. Mosquera,2.0,Barcelona
25,26,19.0,1.0,17.0,65,72.45,18.972,1.0,FirstHalf,OffsidePass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.5'}, {'type': {'value': 7, 'displayName': 'PlayerCaughtOffside'}, 'value': '349760'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 217]",True,300447.0,83.05499999999999,26.180000000000003,,,,,,,,,,,1.2833333333333332,,,,,,,,,,,Barcelona,Valencia,11.0,Raphinha,AMC,True,0.0,0.0,34.20313924584176,Raphinha,2.0,Barcelona
26,27,11.0,1.0,17.0,55,25.62,37.80800000000001,1.0,FirstHalf,OffsideProvoked,Successful,[],[62],False,504417.0,,,,,,,,,,,,,1.2833333333333332,,,,,,,,,,,Valencia,Barcelona,24.0,Yarek Gasiorowski,DC,True,0.0,0.0,,Y. Gasiorowski,2.0,Barcelona
27,28,12.0,1.0,58.0,55,20.580000000000002,36.244,1.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.89'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 241, 'displayName': 'IndirectFreekickTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '63.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.4'}]","[91, 120, 128, 133, 36, 38, 217, 218]",True,401633.0,78.96000000000001,11.832,,,,,,,,,,,1.9666666666666668,,,,,,,,,,,Valencia,Barcelona,25.0,Giorgi Mamardashvili,GK,True,50.25183921728317,0.0,-22.69257988531031,G. Mamardashvili,2.0,Barcelona
28,29,23.0,2.0,1.0,65,30.555000000000003,59.228,2.0,FirstHalf,BallRecovery,Successful,[],[93],False,422938.0,,,,,,,,,,,,,2.0166666666666666,,,,,,,,,,,Barcelona,Valencia,3.0,Alejandro Balde,DL,True,0.0,0.0,,A. Balde,2.0,Barcelona
29,30,24.0,2.0,3.0,65,27.405,60.384,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.82'}]","[91, 117, 30, 35, 38, 215, 218]",True,422938.0,8.715000000000002,45.288,,,,,,,,,,,2.05,,,,3.0,7.0,1.0,5.0,0.00977659,0.00977745,8.600000000000968e-07,Barcelona,Valencia,3.0,Alejandro Balde,DL,True,-14.986505072399126,0.0,-141.07202827082529,A. Balde,2.0,Barcelona
30,31,25.0,2.0,6.0,65,8.61,44.404,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.90'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.9'}]","[91, 117, 30, 36, 38, 215, 218]",True,80774.0,13.545000000000002,17.884,,,,,,,,,,,2.1,,,,0.0,5.0,1.0,2.0,0.0088799,0.00977745,0.0008975500000000004,Barcelona,Valencia,1.0,Marc-Andre ter Stegen,GK,True,4.085752200391326,0.0,-79.45863096651955,M. t. Stegen,2.0,Barcelona
31,32,26.0,2.0,9.0,65,14.700000000000001,17.068,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.11'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.2'}]","[91, 117, 30, 36, 37, 215, 218]",True,498386.0,27.090000000000003,18.496000000000002,,,,,,,,,,,2.15,,,,1.0,2.0,3.0,2.0,0.00977745,0.01110462,0.0013271700000000008,Barcelona,Valencia,2.0,Pau Cubarsi,DC,True,12.436070135000307,0.0,6.5745725785958085,P. Cubarsi,2.0,Barcelona
32,33,27.0,2.0,11.0,65,27.195,18.02,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.99'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.0'}]","[91, 117, 30, 36, 38, 215, 218]",True,534796.0,31.5,2.72,,,,,,,,,,,2.183333333333333,,,,2.0,2.0,3.0,0.0,0.01001304,0.00977659,-0.0002364500000000009,Barcelona,Valencia,28.0,Marc Bernal,DMC,True,-0.45013335670630283,0.0,-74.2848555384695,M. Bernal,2.0,Barcelona
33,34,28.0,2.0,14.0,65,31.71,2.5160000000000005,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.23'}]","[91, 117, 30, 36, 37, 216, 218]",True,301019.0,42.21000000000001,4.964,,,,,,,,,,,2.2333333333333334,,,,3.0,0.0,4.0,0.0,0.00977659,0.01126267,0.0014860800000000007,Barcelona,Valencia,23.0,Jules Kounde,DR,True,10.587761766244824,0.0,13.12367188749144,J. Kounde,2.0,Barcelona
34,35,950.0,2.0,20.0,65,37.48500000000001,16.252,2.0,FirstHalf,TakeOn,Unsuccessful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 53]",True,480249.0,,,,,,,,,,,,,2.3333333333333335,,,,,,,,,,,Barcelona,Valencia,19.0,Lamine Yamal,AMR,True,0.0,0.0,,L. Yamal,2.0,Barcelona
35,36,29.0,2.0,21.0,65,40.95,14.552,2.0,FirstHalf,Foul,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '15'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 63]",True,480249.0,,,,,,,,,,,,,2.35,,,,,,,,,,,Barcelona,Valencia,19.0,Lamine Yamal,AMR,True,0.0,0.0,,L. Yamal,2.0,Barcelona
36,37,15.0,2.0,21.0,55,64.05,53.448,2.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '29'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[64],False,431507.0,,,,,,,,,,,,,2.35,,,,,,,,,,,Valencia,Barcelona,8.0,Javi Guerra,MC,True,0.0,0.0,,J. Guerra,2.0,Barcelona
37,38,30.0,2.0,38.0,65,37.589999999999996,10.744000000000002,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.03'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.2'}]","[91, 117, 30, 132, 35, 37, 215, 218]",True,498386.0,27.3,31.484,,,,,,,,,,,2.6333333333333333,,,,4.0,1.0,3.0,3.0,0.01214719,0.01132376,-0.00082343,Barcelona,Valencia,2.0,Pau Cubarsi,DC,True,-6.431891760780061,0.0,116.38797380535274,P. Cubarsi,2.0,Barcelona
38,39,31.0,2.0,39.0,65,27.3,31.484,2.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.17'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.7'}]","[91, 117, 30, 36, 37, 215, 218]",True,80774.0,34.125,47.804,,,,,,,,,,,2.65,,,,2.0,3.0,4.0,5.0,0.01016549,0.01269174,0.0025262500000000007,Barcelona,Valencia,1.0,Marc-Andre ter Stegen,GK,True,5.533965595365174,0.0,67.30539009466997,M. t. Stegen,2.0,Barcelona
